LOAN_ID,DATE,CUSTOMER_AGE,TOTAL_PAID,TOTAL_DUE_TODAY,BALANCE,DAYS_PAST_DUE,CLOSING_BALANCE,ADVANCE,BALANCE_DUE_TO_DATE,ARREARS,BALANCE_DUE_STATUS,PAYMENT,EXPECTED_PAYMENT,FIRST_PAYMENT,FIRST_EXPECTED_PAYMENT,ACCOUNT_STATUS_L1,ACCOUNT_STATUS_L2,RETURN_DATE,SALE_DATE,CREDIT_CHECK_DONE,PAYMENT_AMOUNT,ADJUSTMENT_AMOUNT,PREPAYMENT_AMOUNT,DEPOSIT,WEEKLY_RATE,CREDIT_EXPIRY,NEXT_INVOICE_DATE,,DISCOUNT,OVERPAYMENT_AMOUNT,MAX_PAYMENT_DATE,INITIAL_PAY,TOTAL_PAID_WITH_ADJUSTMENTS_15D
recFrb3bQZZKcAomV,12/30/2025,101,77249,76499,82500,0,82500,750,750,0,advance,0,0,0,0,Existing Active,Active,,9/20/2025,Y LOAN,,,0,42749,2250,1/3/2026,1/3/2026,,0,0,12/13/2025,44999,77249
recyxFqfGBBdYIdsU,12/30/2025,581,51159,51259,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,5/28/2024,Y LOAN,,,0,5499,880,5/20/2025,1/6/2026,,100,0,6/15/2025,6379,51159
recGWzlZ4pHN534Pw,12/30/2025,337,11299,60799,52800,309,52800,0,-49500,49500,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,1/27/2025,Y LOAN,,,0,6899,1100,2/24/2025,1/5/2026,,0,0,2/16/2025,7999,11299
recs6TsLE7E7Hp8qN,12/30/2025,547,17839,99919,82080,519,82080,0,-82080,82080,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,7/1/2024,Y LOAN,,,0,10999,1710,7/29/2024,1/5/2026,,0,0,9/19/2024,12709,17839
rec3n7G5wrhBN6NPy,12/30/2025,413,67343,81799,0,0,0,0,-14456,14456,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,11/12/2024,Y LOAN,,,0,8999,1400,8/26/2025,1/6/2026,,14456,0,2/22/2025,10399,67343
recwu6mECIlw4Va1Q,12/30/2025,364,51259,51259,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/31/2024,Y LOAN,,,0,5499,880,12/2/2025,1/6/2026,,0,0,11/19/2025,9899,51259
recTCkn890SZCAojH,12/30/2025,784,57299,57399,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,11/7/2023,Y LOAN,,,0,7999,950,10/29/2024,1/6/2026,,100,0,9/17/2024,8949,57299
recXOoSxvFeYesRLO,12/30/2025,379,25119,53639,28520,232,28520,0,-28520,28520,Arrears,0,0,0,0,Write Off,PAR 30,,12/16/2024,Y LOAN,,,0,5799,920,5/12/2025,1/5/2026,,0,0,12/23/2025,6719,25119
rec0ADt2RWnnYAtiI,12/30/2025,86,21469,17439,33800,0,33800,4030,4030,0,advance,0,0,0,0,Existing Active,Active,,10/5/2025,Y LOAN,,,0,4829,970,2/1/2026,1/4/2026,,0,0,12/27/2025,5799,21469
recpkdxoFY9sMv1lb,12/30/2025,641,48139,48139,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,3/29/2024,Y LOAN,,,0,5499,820,3/28/2025,1/2/2026,,0,0,5/5/2025,6319,48139
recopD4XRkZeZ6Vet,12/30/2025,92,12005,14789,28469,1,28469,0,-729,729,Arrears,0,0,0,0,Inactive 01-07,Inactive,,9/29/2025,Y LOAN,,,0,4569,730,12/29/2025,1/5/2026,,0,0,12/20/2025,5299,14060
recD6adYmZNVwxcaR,12/30/2025,516,94319,94319,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,8/1/2024,Y LOAN,,,0,13199,1560,7/31/2025,1/1/2026,,0,0,7/26/2025,14759,94319
recud2rg0JYz4CQnl,12/30/2025,42,15499,15499,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,11/18/2025,Y CASH,,,0,2579,520,11/25/2025,1/6/2026,,0,0,11/18/2025,15499,15499
recOPozQAcVM7wDSe,12/30/2025,578,58689,77139,18450,312,18450,0,-18450,18450,Arrears,0,0,0,0,Write Off,PAR 30,,5/31/2024,Y LOAN,,,0,8499,1320,2/21/2025,1/2/2026,,0,0,12/29/2025,9819,58689
recI0WIq0XOuTHc7U,12/30/2025,606,35499,73899,38400,466,38400,0,-38400,38400,Arrears,0,0,0,0,Lost Write Off,PAR 30,,5/3/2024,Y LOST,,,0,11499,1200,9/20/2024,1/2/2026,,0,0,9/15/2024,12699,35499
rec5TqYTcQifvqfjf,12/30/2025,566,66439,75559,9120,258,9120,0,-9120,9120,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,6/12/2024,Y LOAN,,,0,8999,1280,4/16/2025,12/31/2025,,0,0,4/9/2025,10279,66439
rec09jxcBY9A4MrfE,12/30/2025,796,9940,58439,48499,782,48499,0,-48499,48499,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,10/26/2023,Y LOAN,,,0,7999,970,11/9/2023,1/1/2026,,0,0,11/2/2023,8969,9940
rec1Dp4FKzGBSodFZ,12/30/2025,448,6979,39139,32160,420,32160,0,-32160,32160,Arrears,0,670,0,0,First Month Default without inventory over 30,FMD,,10/8/2024,Y LOAN,,,0,4299,670,11/5/2024,1/6/2026,,0,0,10/29/2024,4969,6979
recy2Pg9uNpToS2vg,12/30/2025,418,8219,39039,30820,404,30820,0,-30820,30820,Arrears,0,0,0,0,Write Off,PAR 30,,11/7/2024,Y LOAN,,,0,4199,670,11/21/2024,1/1/2026,,0,0,11/22/2024,7549,8219
reci0ermd99DuL6Mh,12/30/2025,549,25674,46079,20405,367,20405,0,-20405,20405,Arrears,0,0,0,0,Write Off,PAR 30,,6/29/2024,Y LOAN,,,0,4999,790,12/28/2024,1/3/2026,,0,0,9/23/2025,5789,25674
recqppjtbPeMDqolS,12/30/2025,38,10799,10799,45080,0,45080,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/22/2025,Y LOAN,,,0,4919,980,1/3/2026,1/3/2026,,0,0,12/27/2025,5899,10799
rec0oRu8DdNg4W71m,12/30/2025,858,104999,127679,0,0,0,0,-19000,19000,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,8/25/2023,Y LOAN,,,0,18999,2090,6/7/2024,1/2/2026,,22680,0,11/19/2025,23179,108679
recDHsmv7V13y05en,12/30/2025,160,61649,59539,39070,0,39070,2110,2110,0,advance,0,0,0,0,Existing Active,Active,,7/23/2025,Y LOAN,,,0,26879,1420,1/7/2026,12/31/2025,,0,0,12/26/2025,28299,61649
recKh1OyYgAdkcgZ0,12/30/2025,691,21879,45559,23680,544,23680,0,-23680,23680,Arrears,0,0,0,0,Write Off,PAR 30,,2/8/2024,Y LOAN,,,0,4999,780,7/4/2024,1/1/2026,,0,0,7/10/2024,5779,21879
recBbItB5A3rEL2ok,12/30/2025,228,47499,47499,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,5/16/2025,Y CASH,,,0,12309,1590,5/23/2025,1/2/2026,,0,0,5/16/2025,47499,47499
recOlaKWwzRVWgg48,12/30/2025,26,6800,8709,48469,12,48469,0,-1909,1909,Arrears,0,0,0,0,First Month Default without inventory 08-14,PAR 7,,12/4/2025,Y LOAN,,,0,4829,970,12/18/2025,1/1/2026,,0,0,12/16/2025,5799,6800
rec1yesHbG7A8qQvH,12/30/2025,151,46999,29299,0,0,0,17700,17700,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,8/1/2025,Y LOAN,,,0,6619,1080,4/24/2026,1/2/2026,,15780,0,8/18/2025,6619,46999
recemXG94Kl4gMXLP,12/30/2025,563,27799,69899,42100,451,42100,0,-42100,42100,Arrears,0,0,0,0,Write Off,PAR 30,,6/15/2024,Y LOAN,,,0,7499,1200,10/5/2024,1/3/2026,,0,0,10/5/2024,8699,27799
recgojmUiksICCySR,12/30/2025,483,19719,42039,22320,336,22320,0,-22320,22320,Arrears,0,720,0,0,Write Off,PAR 30,,9/3/2024,Y LOAN,,,0,4599,720,1/28/2025,1/6/2026,,0,0,1/23/2025,5319,19719
recCcmhRTKYrinbLP,12/30/2025,510,147709,147759,0,0,0,0,-50,50,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,8/7/2024,Y LOAN,,,0,16199,2530,7/30/2025,12/31/2025,,50,0,7/30/2025,18729,147709
recjagJAwY2wOMDou,12/30/2025,103,109999,109999,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,9/18/2025,Y CASH,,,0,35369,3130,9/25/2025,1/1/2026,,0,0,9/18/2025,109999,109999
rectOx6ZaNH1nIB8z,12/30/2025,134,34179,35539,44880,1,44880,0,-1360,1360,Arrears,0,0,0,0,Inactive 01-07,Inactive,,8/18/2025,Y LOAN,,,0,8339,1360,12/29/2025,1/5/2026,,0,0,12/22/2025,9699,34179
recErFMRXZxQmTbDj,12/30/2025,43,69079,69079,78470,0,78470,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/17/2025,Y LOAN,,,0,40169,4130,1/5/2026,1/5/2026,,0,0,12/29/2025,44299,69079
recNutyZwclEkFDgV,12/30/2025,304,42399,167959,148920,297,148920,0,-125560,125560,Arrears,0,0,0,0,First Payment Default,FPD,,3/1/2025,Y LOAN,,,0,39479,2920,3/8/2025,1/3/2026,,0,0,3/1/2025,42399,42399
rect4f8QuczfJsINl,12/30/2025,760,39244,39339,0,0,0,0,-95,95,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,12/1/2023,Y LOAN,,,0,4499,670,11/22/2024,1/2/2026,,95,0,11/22/2024,5169,39244
rec10eoswPIfQUjax,12/30/2025,368,101919,113059,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/27/2024,Y LOAN,,,0,20499,1780,12/26/2025,1/2/2026,,11140,0,12/12/2025,22279,113059
recvaDqHm1B3TFGR2,12/30/2025,529,10979,67819,56840,508,56840,0,-56840,56840,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,7/19/2024,Y LOAN,,,0,7499,1160,8/9/2024,1/2/2026,,0,0,8/2/2024,8659,10979
receCJa29UzAUvBsC,12/30/2025,480,36909,54979,18070,256,18070,0,-18070,18070,Arrears,0,0,0,0,Write Off,PAR 30,,9/6/2024,Y LOAN,,,0,6099,940,4/18/2025,1/2/2026,,0,0,4/11/2025,7039,36909
recPPXFJlbVFvTJpS,12/30/2025,1,32799,32799,69500,0,69500,0,0,0,up to date,0,0,0,0,New Active,Active,,12/29/2025,Y LOAN,,,0,30019,2780,1/5/2026,1/5/2026,,0,0,12/29/2025,32799,32799
recqlYdw2XanOMFYn,12/30/2025,259,8359,32779,34780,224,34780,0,-24420,24420,Arrears,0,740,0,0,Write Off,PAR 30,,4/15/2025,Y LOAN,,,0,4659,740,5/20/2025,1/6/2026,,0,0,5/10/2025,5399,8359
rec5YUTByfJYiVIA5,12/30/2025,666,12939,45559,32620,596,32620,0,-32620,32620,Arrears,0,0,0,0,Write Off,PAR 30,,3/4/2024,Y LOAN,,,0,4999,780,5/13/2024,1/5/2026,,0,0,7/7/2024,5779,12939
recFKGeJ9mo1gRD4H,12/30/2025,372,69595,69579,0,0,0,16,16,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,12/23/2024,Y LOAN,,,0,7699,1190,12/22/2025,1/5/2026,,0,16,12/16/2025,8889,69595
recHQA45Ox1CappSb,12/30/2025,776,31749,57399,25650,601,25650,0,-25650,25650,Arrears,0,0,0,0,Cancelled Returned past 3 mths,Return,00:00.0,11/15/2023,Y LOAN,,,0,7999,950,5/8/2024,12/31/2025,,0,0,4/9/2024,8949,31749
recD8R9gZSu4AUIRd,12/30/2025,476,97539,97539,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,9/10/2024,Y LOAN,,,0,10699,1670,9/9/2025,1/6/2026,,0,0,9/2/2025,12369,97539
rec8TtSlIVbN5NQnP,12/30/2025,737,57400,57399,0,0,0,1,1,0,advance,0,0,0,0,Paid Off Loan,Paid Off,,12/24/2023,Y LOAN,,,0,7999,950,12/22/2024,1/4/2026,,0,1,10/5/2025,8949,57400
recaTuUs8AmCHa3z2,12/30/2025,130,8699,11399,17550,39,17550,0,-2700,2700,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,8/22/2025,Y LOAN,,,0,2849,450,11/21/2025,1/2/2026,,0,0,11/17/2025,3299,8699
recoS0f6Ck9b70Ubm,12/30/2025,764,91959,91959,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,11/27/2023,Y LOAN,,,0,14999,1480,11/25/2024,1/5/2026,,0,0,11/19/2024,16479,91959
recSImndKEdmhtPXg,12/30/2025,546,71859,71959,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,7/2/2024,Y LOAN,,,0,7999,1230,6/24/2025,1/6/2026,,100,0,6/22/2025,9229,71859
rec8Bx2QdQAhUcfI5,12/30/2025,522,80159,80259,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,7/26/2024,Y LOAN,,,0,8499,1380,7/18/2025,1/2/2026,,100,0,7/7/2025,9879,80159
recCubDKxk9ZDe41v,12/30/2025,296,48049,48999,9500,2,9500,0,-950,950,Arrears,0,0,0,0,Inactive 01-07,Inactive,,3/9/2025,Y LOAN,,,0,8149,950,12/28/2025,1/4/2026,,0,0,12/29/2025,9099,48049
recXfVWnt8V9SWtDv,12/30/2025,20,16769,13819,63690,0,63690,2950,2950,0,advance,0,0,0,0,New Active,Active,,12/10/2025,Y LOAN,,,0,9739,1360,1/14/2026,12/31/2025,,0,0,12/27/2025,11099,16769
reckaFuJp9xpRU1oK,12/30/2025,63,52769,72339,142770,7,142770,0,-5850,5850,Arrears,0,3260,0,0,Inactive 01-07,Inactive,,10/28/2025,Y LOAN,,,0,39739,3260,12/23/2025,1/6/2026,,0,0,12/25/2025,42999,66489
recBRLGv4bvdH59KW,12/30/2025,536,80159,80259,0,0,0,0,-100,100,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,7/12/2024,Y LOAN,,,0,8499,1380,7/4/2025,1/2/2026,,100,0,7/2/2025,9879,80159
rec2p69IR8oBuxTy7,12/30/2025,63,0,63159,182439,63,182439,0,-63159,63159,Arrears,0,2840,0,0,First 2 days Return,Return,00:00.0,10/28/2025,Y LOAN,,,0,34759,2840,10/28/2025,1/6/2026,,0,0,,37599,0
recACWhR5FXLIzeUb,12/30/2025,63,0,57609,166389,63,166389,0,-57609,57609,Arrears,0,2590,0,0,Cancelled Returned in 3 mths,Return,00:00.0,10/28/2025,Y LOAN,,,0,31709,2590,10/28/2025,1/6/2026,,0,0,,34299,0
recXX5huTJzvFIDX7,12/30/2025,160,7699,31459,55080,153,55080,0,-23760,23760,Arrears,0,0,0,0,First Payment Default,FPD,,7/23/2025,Y LOAN,,,0,6619,1080,7/30/2025,12/31/2025,,0,0,7/23/2025,7699,7699
reczavgLxi2SeIor4,12/30/2025,477,40519,42039,1520,134,1520,0,-1520,1520,Arrears,0,0,0,0,Write Off,PAR 30,,9/9/2024,Y LOAN,,,0,4599,720,8/18/2025,1/5/2026,,0,0,12/24/2025,5319,40519
recyZo2jmPHdCYc71,12/30/2025,168,22979,23739,21280,0,21280,0,-760,760,Arrears,0,760,0,0,Existing Active,Active,,7/15/2025,Y LOAN,,,0,4739,760,12/30/2025,1/6/2026,,0,0,12/24/2025,5499,22979
recaA15LMTe4DUPo6,12/30/2025,364,31339,95859,56880,252,56880,0,-56880,56880,Arrears,0,1580,0,0,Cancelled Returned past 3 mths,Return,00:00.0,12/31/2024,Y LOAN,,,0,13699,1580,4/22/2025,1/6/2026,,0,0,9/28/2025,15279,38979
rec5ZNhYcMTkxKdn5,12/30/2025,726,56339,56339,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,1/4/2024,Y LOAN,,,0,8499,920,1/2/2025,1/1/2026,,0,0,12/26/2024,9419,56339
recPKnNbntNmz3kPC,12/30/2025,50,14299,14299,48400,0,48400,0,0,0,up to date,0,0,0,0,Existing Active,Active,,11/10/2025,Y LOAN,,,0,5499,1100,1/5/2026,1/5/2026,,0,0,12/29/2025,6599,14299
recAc9ciix3Ufe9NR,12/30/2025,447,64919,64919,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,10/9/2024,Y LOAN,,,0,7199,1110,10/8/2025,12/31/2025,,0,0,10/1/2025,8309,64919
recy7x7VdNciRDGRx,12/30/2025,86,16849,18799,42900,9,42900,0,-1950,1950,Arrears,0,0,0,0,Inactive 08-14,PAR 7,,10/5/2025,Y LOAN,,,0,5149,1050,12/21/2025,1/4/2026,,0,0,12/29/2025,6199,16849
rec0rvjBnaiVtqCVK,12/30/2025,31,12569,16679,68500,17,68500,0,-4110,4110,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,11/29/2025,Y LOAN,,,0,9829,1370,12/13/2025,1/3/2026,,0,0,11/29/2025,11199,12569
rec6T0VtrImbBkzGd,12/30/2025,343,17049,36549,20800,203,20800,0,-19500,19500,Arrears,0,650,0,0,Write Off,PAR 30,,1/21/2025,Y LOAN,,,0,4049,650,6/10/2025,1/6/2026,,0,0,6/7/2025,4699,17049
recNSrPcQzfRvLjQe,12/30/2025,84,21029,21959,37200,0,37200,0,-930,930,Arrears,0,930,0,0,Existing Active,Active,,10/7/2025,Y LOAN,,,0,9869,930,12/30/2025,1/6/2026,,0,0,12/24/2025,10799,21029
recRPqRXE3P2nhLYy,12/30/2025,33,20579,20359,28970,0,28970,220,220,0,advance,0,0,0,0,Existing Active,Active,,11/27/2025,Y LOAN,,,0,13409,1390,1/1/2026,1/1/2026,,0,0,12/20/2025,14799,20579
recUul4hv2m6bRGYT,12/30/2025,506,98899,102499,3600,163,3600,0,-3600,3600,Arrears,0,0,0,0,Write Off,PAR 30,,8/11/2024,Y LOAN,,,0,11499,1750,7/20/2025,1/4/2026,,0,0,12/29/2025,13249,98899
rec8W1m2i6m5nHwWi,12/30/2025,299,37699,37419,6560,0,6560,280,280,0,advance,0,0,0,0,Existing Active,Active,,3/6/2025,Y LOAN,,,0,4739,760,1/1/2026,1/1/2026,,0,0,12/18/2025,5499,37699
recpuMFNdU4HbCdqB,12/30/2025,173,21699,26399,22950,0,22950,0,0,0,up to date,0,0,0,0,Existing Active,Active,,7/10/2025,Y LOAN,,,0,5149,850,1/1/2026,1/1/2026,,0,0,12/29/2025,5999,26399
recNLRjKEJidV1r9U,12/30/2025,568,77139,77139,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,6/10/2024,Y LOAN,,,0,8499,1320,6/9/2025,1/5/2026,,0,0,7/2/2025,9819,77139
recS3aDLNGls9ueWd,12/30/2025,708,47599,47599,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,1/22/2024,Y LOAN,,,0,5999,800,1/20/2025,1/5/2026,,0,0,1/16/2025,6799,47599
recxYIzXf0977eErE,12/30/2025,131,93509,90519,95680,0,95680,2990,2990,0,advance,0,0,0,0,Existing Active,Active,,8/21/2025,Y LOAN,,,0,33709,2990,1/8/2026,1/1/2026,,0,0,12/26/2025,36699,93509
recYHtfSS8iycBdU7,12/30/2025,22,15649,15309,65420,0,65420,340,340,0,advance,0,0,0,0,New Active,Active,,12/8/2025,Y LOAN,,,0,9829,1370,1/5/2026,1/5/2026,,0,0,12/28/2025,11199,15649
recxQGpWSrvrZPJau,12/30/2025,120,15159,15819,23100,1,23100,0,-660,660,Arrears,0,0,0,0,Inactive 01-07,Inactive,,9/1/2025,Y LOAN,,,0,3939,660,12/29/2025,1/5/2026,,0,0,12/23/2025,4599,15159
recCT6PrEZxDcGOAh,12/30/2025,207,33199,34049,16150,4,16150,0,-850,850,Arrears,0,0,0,0,Inactive 01-07,Inactive,,6/6/2025,Y LOAN,,,0,5149,850,12/26/2025,1/2/2026,,0,0,12/23/2025,9399,33199
recxegzCTTkJuCI54,12/30/2025,167,42329,42329,39480,0,39480,0,0,0,up to date,0,0,0,0,Existing Active,Active,,7/16/2025,Y LOAN,,,0,8489,1410,12/31/2025,12/31/2025,,0,0,12/25/2025,9899,42329
recxGIYHLm8Ab76Fd,12/30/2025,237,31779,31009,13090,0,13090,770,770,0,advance,0,0,0,0,Existing Active,Active,,5/7/2025,Y LOAN,,,0,4829,770,1/7/2026,12/31/2025,,0,0,12/27/2025,5599,31779
rec0WePHvNspMryab,12/30/2025,508,16839,51259,34420,424,34420,0,-34420,34420,Arrears,0,0,0,0,Write Off,PAR 30,,8/9/2024,Y LOAN,,,0,5499,880,11/1/2024,1/2/2026,,0,0,11/1/2024,6379,16839
rec7uVPh9B172dAwY,12/30/2025,614,5199,40899,35700,614,35700,0,-40899,40899,Arrears,0,0,0,0,First 2 days Return,Return,00:00.0,4/25/2024,Y LOAN,,,0,4499,700,4/25/2024,1/1/2026,,0,0,6/28/2024,5199,0
rec7JOP8f6vcA7dyH,12/30/2025,368,107959,107959,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/27/2024,Y LOAN,,,0,15399,1780,12/26/2025,1/2/2026,,0,0,12/15/2025,17179,107959
recM999x8LmmlnFnU,12/30/2025,424,53819,68959,0,0,0,0,-15140,15140,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,11/1/2024,Y LOST,,,0,7599,1180,8/1/2025,1/2/2026,,15140,0,8/16/2025,8779,53819
recvFu1L5F9boMg5q,12/30/2025,620,15249,45559,30310,529,30310,0,-30310,30310,Arrears,0,0,0,0,Write Off,PAR 30,,4/19/2024,Y LOAN,,,0,4999,780,7/19/2024,1/2/2026,,0,0,7/19/2024,5779,15249
recuETk1fsCfwYYkW,12/30/2025,216,25199,55999,50400,104,50400,0,-21000,21000,Arrears,0,0,0,0,Lost Write Off,PAR 30,,5/28/2025,Y LOST,,,0,12599,1400,9/17/2025,12/31/2025,,0,0,9/11/2025,13999,34999
recl9vM9zl8KZLYkZ,12/30/2025,754,81199,81199,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,12/7/2023,Y LOAN,,,0,10999,1350,12/5/2024,1/1/2026,,0,0,5/28/2025,12349,81199
rec4a7oKZS9kUqtee,12/30/2025,623,68859,68859,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,4/16/2024,Y LOAN,,,0,7499,1180,4/15/2025,1/6/2026,,0,0,8/21/2025,8679,68859
recxKZqOGn0FUZyEP,12/30/2025,244,15799,71559,83640,244,83640,0,-71559,71559,Arrears,0,0,0,0,First 2 days Return,Return,00:00.0,4/30/2025,Y LOAN,,,0,14159,1640,4/30/2025,12/31/2025,,0,0,4/30/2025,15799,0
recnZ2QPtu4rFpDPT,12/30/2025,3,33899,33899,131070,0,131070,0,0,0,up to date,0,0,0,0,New Active,Active,,12/27/2025,Y LOAN,,,0,31329,2570,1/3/2026,1/3/2026,,0,0,12/27/2025,33899,33899
recHq9SrZeP6SdKk0,12/30/2025,18,12659,11059,51320,0,51320,1600,1600,0,advance,0,0,0,0,New Active,Active,,12/12/2025,Y LOAN,,,0,7819,1080,1/9/2026,1/2/2026,,0,0,12/20/2025,8899,12659
recYfy3Tl9IWuFBgU,12/30/2025,599,34679,34679,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,5/10/2024,Y LOAN,,,0,3999,590,5/9/2025,1/2/2026,,0,0,9/11/2025,4589,34679
recMrVKuvXTOiCn5S,12/30/2025,417,54914,81799,26885,193,26885,0,-26885,26885,Arrears,0,0,0,0,Write Off,PAR 30,,11/8/2024,Y LOAN,,,0,8999,1400,6/20/2025,1/2/2026,,0,0,12/27/2025,10399,54914
rec01fNmKNGd3kqbQ,12/30/2025,104,28319,26779,45450,0,45450,1540,1540,0,advance,0,0,0,0,Existing Active,Active,,9/17/2025,Y LOAN,,,0,7729,1270,1/7/2026,12/31/2025,,0,0,12/26/2025,8999,28319
reccqdLytT3CeA8z6,12/30/2025,823,69879,69879,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,9/29/2023,Y LOAN,,,0,7999,1190,9/27/2024,1/2/2026,,0,0,9/14/2024,9189,69879
rec2efRw35obxSVPK,12/30/2025,771,40000,39999,0,0,0,1,1,0,advance,0,0,0,0,Paid Off Cash,Paid Off,,11/20/2023,Y CASH,,,0,7999,950,11/27/2023,1/5/2026,,0,0,11/20/2023,39999,40000
rec4l566KPOWnBxzT,12/30/2025,248,31599,40149,23750,59,23750,0,-8550,8550,Arrears,0,0,0,0,Blocked 31-60,PAR 30,,4/26/2025,Y LOAN,,,0,5949,950,11/1/2025,1/3/2026,,0,0,10/25/2025,6899,31599
recfLQYp4lFdYvW2c,12/30/2025,769,14650,57399,42749,720,42749,0,-42749,42749,Arrears,0,0,0,0,Write Off,PAR 30,,11/22/2023,Y LOAN,,,0,7999,950,1/10/2024,12/31/2025,,0,0,3/16/2024,8949,14650
receAD4BYYge6Z38n,12/30/2025,542,9879,80259,70380,535,70380,0,-70380,70380,Arrears,0,0,0,0,First Payment Default,FPD,,7/6/2024,Y LOAN,,,0,8499,1380,7/13/2024,1/3/2026,,0,0,7/6/2024,9879,9879
recCYIq8wUfs1eopj,12/30/2025,286,41359,41099,9310,0,9310,260,260,0,advance,0,0,0,0,Existing Active,Active,,3/19/2025,Y LOAN,,,0,5429,870,12/31/2025,12/31/2025,,0,0,12/23/2025,6299,41359
recceJfLGG3uYwoa3,12/30/2025,357,69000,68999,0,0,0,1,1,0,advance,0,0,0,0,Paid Off Cash,Paid Off,,1/7/2025,Y CASH,,,0,22729,1970,1/14/2025,1/6/2026,,0,0,1/7/2025,68999,69000
recxeKjxn6VpHQ9xc,12/30/2025,876,12929,71439,58510,848,58510,0,-58510,58510,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,8/7/2023,Y LOAN,,,0,7999,1220,9/4/2023,1/5/2026,,0,0,12/21/2023,9219,12929
recxfljotkFseQ8QU,12/30/2025,399,113779,113779,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Loan,Paid Off,,11/26/2024,Y LOAN,,,0,20699,1790,10/28/2025,1/6/2026,,0,0,10/21/2025,29649,113779
reczInVfqRcI2U4ET,12/30/2025,158,57524,67099,46400,0,46400,0,0,0,up to date,0,0,0,0,Existing Active,Active,,7/25/2025,Y LOAN,,,0,30299,1600,1/2/2026,1/2/2026,,0,0,12/26/2025,31899,67099
receymhYklJqXKeMt,12/30/2025,496,76839,78279,0,0,0,0,-1340,1340,Arrears,0,0,0,0,Paid Off Loan,Paid Off,,8/21/2024,Y LOAN,,,0,8599,1340,8/13/2025,12/31/2025,,1440,0,7/25/2025,9939,76939
rec0JB02Ay3p7sVAu,12/30/2025,451,54999,54999,0,0,0,0,0,0,up to date,0,0,0,0,Paid Off Cash,Paid Off,,10/5/2024,Y CASH,,,0,10999,1710,10/12/2024,1/3/2026,,0,0,10/5/2024,54999,54999
recNXjjTKQnI0yk8c,12/30/2025,557,128279,141859,13580,235,13580,0,-13580,13580,Arrears,0,0,0,0,Write Off,PAR 30,,6/21/2024,Y LOAN,,,0,15499,2430,5/9/2025,1/2/2026,,0,0,12/23/2025,17929,128279
rec8lGQOwiu3BvZrp,12/30/2025,178,6849,27249,42500,164,42500,0,-20400,20400,Arrears,0,0,0,0,First Month Default without inventory over 30,FMD,,7/5/2025,Y LOAN,,,0,5149,850,7/19/2025,1/3/2026,,0,0,7/12/2025,5999,6849
